full_name	name	state	country	latitude	longitude	timezone
Kaminoyama, Yamagata, Japan	Kaminoyama	Yamagata	Japan	38.15389	140.27361	Asia/Tokyo
Ilhabela, Sao Paulo, Brazil	Ilhabela	Sao Paulo	Brazil	-23.77806	-45.35806	America/Sao_Paulo
Tremblay-en-France, Ile-de-France, France	Tremblay-en-France	Ile-de-France	France	48.94956	2.5684	Europe/Paris
Choisy-le-Roi, Ile-de-France, France	Choisy-le-Roi	Ile-de-France	France	48.76846	2.41874	Europe/Paris
Jagodina, Central Serbia, Serbia	Jagodina	Central Serbia	Serbia	43.97713	21.26121	Europe/Belgrade
Cieszyn, Silesia, Poland	Cieszyn	Silesia	Poland	49.75133	18.63213	Europe/Warsaw
Ban Phai, Khon Kaen, Thailand	Ban Phai	Khon Kaen	Thailand	16.05997	102.73097	Asia/Bangkok
Emsdetten, North Rhine-Westphalia, Germany	Emsdetten	North Rhine-Westphalia	Germany	52.1734	7.52781	Europe/Berlin
Oriximina, Para, Brazil	Oriximina	Para	Brazil	-1.76556	-55.86611	America/Santarem
Roseville, Minnesota, United States	Roseville	Minnesota	United States	45.00608	-93.15661	America/Chicago
Barreiros, Pernambuco, Brazil	Barreiros	Pernambuco	Brazil	-8.81833	-35.18639	America/Recife
Caijiagang, Chongqing, China	Caijiagang	Chongqing	China	29.74248	106.47508	Asia/Shanghai
Longhe, Chongqing, China	Longhe	Chongqing	China	30.01753	107.18044	Asia/Shanghai
Currais Novos, Rio Grande do Norte, Brazil	Currais Novos	Rio Grande do Norte	Brazil	-6.26083	-36.51778	America/Fortaleza
Morsi, Maharashtra, India	Morsi	Maharashtra	India	21.3403	78.01258	Asia/Kolkata
Valrico, Florida, United States	Valrico	Florida	United States	27.93789	-82.23644	America/New_York
Babina, Uttar Pradesh, India	Babina	Uttar Pradesh	India	25.23947	78.47028	Asia/Kolkata
Pir Jo Goth, Sindh, Pakistan	Pir Jo Goth	Sindh	Pakistan	27.59178	68.61848	Asia/Karachi
Wangon, Central Java, Indonesia	Wangon	Central Java	Indonesia	-7.51611	109.05389	Asia/Jakarta
Misungwi, Mwanza, Tanzania	Misungwi	Mwanza	Tanzania	-2.85	33.08333	Africa/Dar_es_Salaam
Saint-Martin-d'Heres, Auvergne-Rhone-Alpes, France	Saint-Martin-d'Heres	Auvergne-Rhone-Alpes	France	45.1787	5.76281	Europe/Paris
Coventry, Rhode Island, United States	Coventry	Rhode Island	United States	41.7001	-71.68284	America/New_York
Kangle, Chongqing, China	Kangle	Chongqing	China	31.11278	109.42964	Asia/Shanghai
Casco Historico de Vicalvaro, Madrid, Spain	Casco Historico de Vicalvaro	Madrid	Spain	40.39241	-3.57015	Europe/Madrid
Capivari, Sao Paulo, Brazil	Capivari	Sao Paulo	Brazil	-22.995	-47.50778	America/Sao_Paulo
Paraiba do Sul, Rio de Janeiro, Brazil	Paraiba do Sul	Rio de Janeiro	Brazil	-22.15847	-43.29321	America/Sao_Paulo
Skelleftea, Vaesterbotten, Sweden	Skelleftea	Vaesterbotten	Sweden	64.75067	20.95279	Europe/Stockholm
Camajuani, Villa Clara Province, Cuba	Camajuani	Villa Clara Province	Cuba	22.48333	-79.75	America/Havana
Kalale, Borgou, Benin	Kalale	Borgou	Benin	10.29275	3.38367	Africa/Porto-Novo
Sidi ech Chahmi, Oran, Algeria	Sidi ech Chahmi	Oran	Algeria	35.65903	-0.52168	Africa/Algiers
Rosenberg, Texas, United States	Rosenberg	Texas	United States	29.55718	-95.80856	America/Chicago
Stutterheim, Eastern Cape, South Africa	Stutterheim	Eastern Cape	South Africa	-32.57076	27.42396	Africa/Johannesburg
Dongargarh, Chhattisgarh, India	Dongargarh	Chhattisgarh	India	21.18893	80.75459	Asia/Kolkata
Abucay, Central Luzon, Philippines	Abucay	Central Luzon	Philippines	14.73347	120.53358	Asia/Manila
Aroa, Yaracuy, Venezuela	Aroa	Yaracuy	Venezuela	10.43949	-68.89496	America/Caracas
Bettendorf, Iowa, United States	Bettendorf	Iowa	United States	41.52448	-90.51569	America/Chicago
Harper, Maryland County, Liberia	Harper	Maryland County	Liberia	4.3782	-7.71081	Africa/Monrovia
Rock Forest, Quebec, Canada	Rock Forest	Quebec	Canada	45.35699	-71.99676	America/Toronto
Ghinnir, Oromiya, Ethiopia	Ghinnir	Oromiya	Ethiopia	7.13952	40.71083	Africa/Addis_Ababa
Gidole, SNNPR, Ethiopia	Gidole	SNNPR	Ethiopia	5.65	37.36667	Africa/Addis_Ababa
Ashta, Maharashtra, India	Ashta	Maharashtra	India	16.94943	74.40936	Asia/Kolkata
Ziyang Chengguanzhen, Shaanxi, China	Ziyang Chengguanzhen	Shaanxi	China	32.51917	108.53232	Asia/Shanghai
Reghin-Sat, Mures County, Romania	Reghin-Sat	Mures County	Romania	46.78333	24.71667	Europe/Bucharest
Esim, Western, Ghana	Esim	Western	Ghana	4.86641	-2.24181	Africa/Accra
Sanjiao, Chongqing, China	Sanjiao	Chongqing	China	29.05028	106.73639	Asia/Shanghai
Macon, Bourgogne-Franche-Comte, France	Macon	Bourgogne-Franche-Comte	France	46.31407	4.82823	Europe/Paris
Farmsen-Berne, Hamburg, Germany	Farmsen-Berne	Hamburg	Germany	53.60639	10.11972	Europe/Berlin
Hinis, Erzurum, Turkey	Hinis	Erzurum	Turkey	39.35766	41.69253	Europe/Istanbul
East Point, Georgia, United States	East Point	Georgia	United States	33.67955	-84.43937	America/New_York
Igatpuri, Maharashtra, India	Igatpuri	Maharashtra	India	19.69522	73.5626	Asia/Kolkata
Radhanpur, Gujarat, India	Radhanpur	Gujarat	India	23.83238	71.6047	Asia/Kolkata
Abay, Karaganda, Kazakhstan	Abay	Karaganda	Kazakhstan	49.63539	72.86523	Asia/Almaty
Ofunato, Iwate, Japan	Ofunato	Iwate	Japan	39.07167	141.71667	Asia/Tokyo
Santa Ana, Tachira, Venezuela	Santa Ana	Tachira	Venezuela	7.6429	-72.27636	America/Caracas
El Kala, El Tarf, Algeria	El Kala	El Tarf	Algeria	36.89556	8.44333	Africa/Algiers
Budhana, Uttar Pradesh, India	Budhana	Uttar Pradesh	India	29.28805	77.47534	Asia/Kolkata
Xique Xique, Bahia, Brazil	Xique Xique	Bahia	Brazil	-10.82294	-42.72815	America/Bahia
Wageningen, Gelderland, The Netherlands	Wageningen	Gelderland	The Netherlands	51.97	5.66667	Europe/Amsterdam
Ambato Boeny, Boeny, Madagascar	Ambato Boeny	Boeny	Madagascar	-16.46667	46.71667	Indian/Antananarivo
Lunavada, Gujarat, India	Lunavada	Gujarat	India	23.12841	73.61043	Asia/Kolkata
Pleebo City, Maryland County, Liberia	Pleebo City	Maryland County	Liberia	4.58953	-7.67218	Africa/Monrovia
Shamkhor, Shamkir Rayon, Azerbaijan	Shamkhor	Shamkir Rayon	Azerbaijan	40.82975	46.0178	Asia/Baku
Prattville, Alabama, United States	Prattville	Alabama	United States	32.46402	-86.4597	America/Chicago
Betamcherla, Andhra Pradesh, India	Betamcherla	Andhra Pradesh	India	15.45144	78.14797	Asia/Kolkata
Langen, Hesse, Germany	Langen	Hesse	Germany	49.98955	8.66852	Europe/Berlin
Bermejo, Tarija Department, Bolivia	Bermejo	Tarija Department	Bolivia	-22.73206	-64.33724	America/La_Paz
Kundian, Punjab, Pakistan	Kundian	Punjab	Pakistan	32.45775	71.47892	Asia/Karachi
Nkoranza, Bono East, Ghana	Nkoranza	Bono East	Ghana	7.57127	-1.7087	Africa/Accra
Ponte Vedra Beach, Florida, United States	Ponte Vedra Beach	Florida	United States	30.23969	-81.38564	America/New_York
Entrevias, Madrid, Spain	Entrevias	Madrid	Spain	40.37846	-3.6739	Europe/Madrid
Zorgo, Plateau-Central, Burkina Faso	Zorgo	Plateau-Central	Burkina Faso	12.24922	-0.61527	Africa/Ouagadougou
Teruel, Aragon, Spain	Teruel	Aragon	Spain	40.3456	-1.10646	Europe/Madrid
Tala, Jalisco, Mexico	Tala	Jalisco	Mexico	20.6536	-103.70092	America/Mexico_City
Kohtla-Jaerve, Ida-Virumaa, Estonia	Kohtla-Jaerve	Ida-Virumaa	Estonia	59.39861	27.27306	Europe/Tallinn
Rajpipla, Gujarat, India	Rajpipla	Gujarat	India	21.86667	73.5	Asia/Kolkata
San Martin Azcatepec, Mexico	San Martin Azcatepec	Mexico	Mexico	19.68667	-98.97278	America/Mexico_City
Boardman, Ohio, United States	Boardman	Ohio	United States	41.02423	-80.66285	America/New_York
Tai Koo, Eastern, Hong Kong	Tai Koo	Eastern	Hong Kong	22.2841	114.21630999999999	Asia/Hong_Kong
Ad Dilam, Riyadh Region, Saudi Arabia	Ad Dilam	Riyadh Region	Saudi Arabia	23.99104	47.16181	Asia/Riyadh
Cerquilho, Sao Paulo, Brazil	Cerquilho	Sao Paulo	Brazil	-23.165	-47.74361	America/Sao_Paulo
Shidui, Shandong, China	Shidui	Shandong	China	36.39333	119.30861	Asia/Shanghai
Humenne, Presov Region, Slovakia	Humenne	Presov Region	Slovakia	48.93707	21.91625	Europe/Bratislava
Cooper City, Florida, United States	Cooper City	Florida	United States	26.05731	-80.27172	America/New_York
Dinar, Afyonkarahisar Province, Turkey	Dinar	Afyonkarahisar Province	Turkey	38.065	30.16557	Europe/Istanbul
Mapo, Jiangsu, China	Mapo	Jiangsu	China	34.51667	117.06667	Asia/Shanghai
Hillerod, Capital Region, Denmark	Hillerod	Capital Region	Denmark	55.92791	12.30081	Europe/Copenhagen
Kasimov, Ryazan Oblast, Russia	Kasimov	Ryazan Oblast	Russia	54.94377	41.40341	Europe/Moscow
Oxon Hill-Glassmanor, Maryland, United States	Oxon Hill-Glassmanor	Maryland	United States	38.79615	-76.97499	America/New_York
Quimbaya, Quindio Department, Colombia	Quimbaya	Quindio Department	Colombia	4.62306	-75.76278	America/Bogota
Langao Chengguanzhen, Shaanxi, China	Langao Chengguanzhen	Shaanxi	China	32.30028	108.89306	Asia/Shanghai
Pir Mahal, Punjab, Pakistan	Pir Mahal	Punjab	Pakistan	30.76663	72.43455	Asia/Karachi
Langford, British Columbia, Canada	Langford	British Columbia	Canada	48.44963	-123.50261	America/Vancouver
Mount Waverley, Victoria, Australia	Mount Waverley	Victoria	Australia	-37.87709	145.12939	Australia/Melbourne
Tlapacoyan, Veracruz, Mexico	Tlapacoyan	Veracruz	Mexico	19.96268	-97.21141	America/Mexico_City
Tonala, Chiapas, Mexico	Tonala	Chiapas	Mexico	16.08977	-93.75489	America/Mexico_City
Accrington, England, United Kingdom	Accrington	England	United Kingdom	53.75379	-2.35863	Europe/London
Funaishikawa, Ibaraki, Japan	Funaishikawa	Ibaraki	Japan	36.46667	140.56667	Asia/Tokyo
Falkirk, Scotland, United Kingdom	Falkirk	Scotland	United Kingdom	56.0021	-3.78535	Europe/London
Aquidauana, Mato Grosso do Sul, Brazil	Aquidauana	Mato Grosso do Sul	Brazil	-20.47111	-55.78722	America/Campo_Grande
Villamaria, Caldas Department, Colombia	Villamaria	Caldas Department	Colombia	5.04565	-75.51474	America/Bogota
Yerkoy, Yozgat, Turkey	Yerkoy	Yozgat	Turkey	39.63806	34.46722	Europe/Istanbul
Neu-Isenburg, Hesse, Germany	Neu-Isenburg	Hesse	Germany	50.04832	8.69406	Europe/Berlin
Goya, Montagnes, Ivory Coast	Goya	Montagnes	Ivory Coast	6.57755	-8.02756	Africa/Abidjan
Goya, Montagnes, Ivory Coast	Goya	Montagnes	Ivory Coast	6.56487	-7.42735	Africa/Abidjan
Khurrianwala, Punjab, Pakistan	Khurrianwala	Punjab	Pakistan	31.49936	73.26763	Asia/Karachi
Tha Bo, Nong Khai, Thailand	Tha Bo	Nong Khai	Thailand	17.85003	102.58139	Asia/Bangkok
Sumberpucung, East Java, Indonesia	Sumberpucung	East Java	Indonesia	-8.15856	112.48292	Asia/Jakarta
Egypt Lake-Leto, Florida, United States	Egypt Lake-Leto	Florida	United States	28.01769	-82.50619	America/New_York
Barpeta Road, Assam, India	Barpeta Road	Assam	India	26.50284	90.96937	Asia/Kolkata
Znojmo, South Moravian, Czechia	Znojmo	South Moravian	Czechia	48.8555	16.0488	Europe/Prague
Sherghati, Bihar, India	Sherghati	Bihar	India	24.5595	84.79162	Asia/Kolkata
North Lawndale, Illinois, United States	North Lawndale	Illinois	United States	41.86003	-87.71839	America/Chicago
Loei, Thailand	Loei	Loei	Thailand	17.49052	101.72749	Asia/Bangkok
Sinende, Borgou, Benin	Sinende	Borgou	Benin	10.34963	2.37906	Africa/Porto-Novo
Amparafaravola, Alaotra Mangoro, Madagascar	Amparafaravola	Alaotra Mangoro	Madagascar	-17.5876	48.22391	Indian/Antananarivo
Umarkhed, Maharashtra, India	Umarkhed	Maharashtra	India	19.60144	77.68878	Asia/Kolkata
Mehrabpur, Balochistan, Pakistan	Mehrabpur	Balochistan	Pakistan	28.10773	68.02554	Asia/Karachi
Aosta, Aosta Valley, Italy	Aosta	Aosta Valley	Italy	45.73764	7.31722	Europe/Rome
Santo Antonio da Platina, Parana, Brazil	Santo Antonio da Platina	Parana	Brazil	-23.295	-50.07722	America/Sao_Paulo
Delmiro Gouveia, Alagoas, Brazil	Delmiro Gouveia	Alagoas	Brazil	-9.38861	-37.99917	America/Maceio
Hendek, Sakarya, Turkey	Hendek	Sakarya	Turkey	40.79944	30.74806	Europe/Istanbul
Castricum, North Holland, The Netherlands	Castricum	North Holland	The Netherlands	52.54833	4.66944	Europe/Amsterdam
Pocoes, Bahia, Brazil	Pocoes	Bahia	Brazil	-14.52972	-40.36528	America/Bahia
Pribram, Central Bohemia, Czechia	Pribram	Central Bohemia	Czechia	49.68988	14.01043	Europe/Prague
La Possession, Reunion	La Possession	Reunion	Reunion	-20.92909	55.3348	Indian/Reunion
Waris Aliganj, Bihar, India	Waris Aliganj	Bihar	India	25.0172	85.64047	Asia/Kolkata
Oak Creek, Wisconsin, United States	Oak Creek	Wisconsin	United States	42.88585	-87.86314	America/Chicago
Safranbolu, Karabuek Province, Turkey	Safranbolu	Karabuek Province	Turkey	41.25083	32.69417	Europe/Istanbul
Santiago de las Vegas, Havana, Cuba	Santiago de las Vegas	Havana	Cuba	22.97	-82.38694	America/Havana
Peachtree City, Georgia, United States	Peachtree City	Georgia	United States	33.39678	-84.59576	America/New_York
Chatelet, Wallonia, Belgium	Chatelet	Wallonia	Belgium	50.40338	4.52826	Europe/Brussels
Taastrup, Capital Region, Denmark	Taastrup	Capital Region	Denmark	55.65006	12.3016	Europe/Copenhagen
Pulgaon, Maharashtra, India	Pulgaon	Maharashtra	India	20.72204	78.32056	Asia/Kolkata
Kawardha, Chhattisgarh, India	Kawardha	Chhattisgarh	India	22.00853	81.23148	Asia/Kolkata
Bollate, Lombardy, Italy	Bollate	Lombardy	Italy	45.54647	9.12054	Europe/Rome
Merrillville, Indiana, United States	Merrillville	Indiana	United States	41.48281	-87.33281	America/Chicago
Villena, Valencia, Spain	Villena	Valencia	Spain	38.6373	-0.86568	Europe/Madrid
Zweibruecken, Rheinland-Pfalz, Germany	Zweibruecken	Rheinland-Pfalz	Germany	49.24686	7.36977	Europe/Berlin
Mazarron, Murcia, Spain	Mazarron	Murcia	Spain	37.5992	-1.31493	Europe/Madrid
Shumerlya, Chuvash Republic, Russia	Shumerlya	Chuvash Republic	Russia	55.5005	46.41288	Europe/Moscow
Sinsheim, Baden-Wurttemberg, Germany	Sinsheim	Baden-Wurttemberg	Germany	49.2529	8.87867	Europe/Berlin
La Barca, Jalisco, Mexico	La Barca	Jalisco	Mexico	20.28784	-102.54514	America/Mexico_City
Cieza, Murcia, Spain	Cieza	Murcia	Spain	38.23998	-1.41987	Europe/Madrid
Tcheboa, North, Cameroon	Tcheboa	North	Cameroon	9.02871	13.1848	Africa/Douala
Victoria Falls, Matabeleland North, Zimbabwe	Victoria Falls	Matabeleland North	Zimbabwe	-17.93285	25.83066	Africa/Harare
Buddh Gaya, Bihar, India	Buddh Gaya	Bihar	India	24.69808	84.9869	Asia/Kolkata
Praya, West Nusa Tenggara, Indonesia	Praya	West Nusa Tenggara	Indonesia	-8.70536	116.27036	Asia/Makassar
Saint Cloud, Florida, United States	Saint Cloud	Florida	United States	28.2489	-81.28118	America/New_York
Briton Ferry, Wales, United Kingdom	Briton Ferry	Wales	United Kingdom	51.63106	-3.81898	Europe/London
Hoddesdon, England, United Kingdom	Hoddesdon	England	United Kingdom	51.76148	-0.01144	Europe/London
Conceicao do Coite, Bahia, Brazil	Conceicao do Coite	Bahia	Brazil	-11.56389	-39.28278	America/Bahia
N'diareme limamoulaye, Dakar, Senegal	N'diareme limamoulaye	Dakar	Senegal	14.78148	-17.3841	Africa/Dakar
Lebork, Pomerania, Poland	Lebork	Pomerania	Poland	54.53921	17.75012	Europe/Warsaw
Tunceli, Turkey	Tunceli	Tunceli	Turkey	39.09921	39.54351	Europe/Istanbul
Bridlington, England, United Kingdom	Bridlington	England	United Kingdom	54.08306	-0.19192	Europe/London
Akcakoca, Duzce, Turkey	Akcakoca	Duzce	Turkey	41.08663	31.11623	Europe/Istanbul
La Porte, Texas, United States	La Porte	Texas	United States	29.66578	-95.01937	America/Chicago
Milange, Zambezia Province, Mozambique	Milange	Zambezia Province	Mozambique	-16.09861	35.77	Africa/Maputo
Ndouci, Lagunes District, Ivory Coast	Ndouci	Lagunes District	Ivory Coast	5.86383	-4.7609	Africa/Abidjan
Tortosa, Catalonia, Spain	Tortosa	Catalonia	Spain	40.81249	0.5216	Europe/Madrid
Puqiakeqi, Xinjiang, China	Puqiakeqi	Xinjiang	China	37.31739	79.70532	Asia/Urumqi
San Pablo Autopan, Mexico	San Pablo Autopan	Mexico	Mexico	19.35638	-99.65724	America/Mexico_City
Lakshmeshwar, Karnataka, India	Lakshmeshwar	Karnataka	India	15.12689	75.46935	Asia/Kolkata
Atmakur, Andhra Pradesh, India	Atmakur	Andhra Pradesh	India	15.88109	78.58704	Asia/Kolkata
Ottensen, Hamburg, Germany	Ottensen	Hamburg	Germany	53.55213	9.92421	Europe/Berlin
Seram, Karnataka, India	Seram	Karnataka	India	17.17859	77.28998	Asia/Kolkata
Heqiao, Jiangsu, China	Heqiao	Jiangsu	China	34.45278	116.9	Asia/Shanghai
Alhaurin de la Torre, Andalusia, Spain	Alhaurin de la Torre	Andalusia	Spain	36.66401	-4.56139	Europe/Madrid
Niwai, Rajasthan, India	Niwai	Rajasthan	India	26.36073	75.91836	Asia/Kolkata
Tangkak, Johor, Malaysia	Tangkak	Johor	Malaysia	2.2673	102.5453	Asia/Kuala_Lumpur
Vac, Pest County, Hungary	Vac	Pest County	Hungary	47.77591	19.13612	Europe/Budapest
Bell Ville, Cordoba, Argentina	Bell Ville	Cordoba	Argentina	-32.63021	-62.68883	America/Argentina/Cordoba
Prince Albert, Saskatchewan, Canada	Prince Albert	Saskatchewan	Canada	53.20008	-105.76772	America/Regina
Moussoro, Barh el Gazel, Chad	Moussoro	Barh el Gazel	Chad	13.64436	16.48954	Africa/Ndjamena
Barneveld, Gelderland, The Netherlands	Barneveld	Gelderland	The Netherlands	52.14	5.58472	Europe/Amsterdam
Saint Albans, Victoria, Australia	Saint Albans	Victoria	Australia	-37.73333	144.8	Australia/Melbourne
Magaria, Zinder Region, Niger	Magaria	Zinder Region	Niger	12.99826	8.90991	Africa/Niamey
Korsakov, Sakhalin Oblast, Russia	Korsakov	Sakhalin Oblast	Russia	46.6342	142.77722	Asia/Sakhalin
Jacarezinho, Parana, Brazil	Jacarezinho	Parana	Brazil	-23.16056	-49.96944	America/Sao_Paulo
Tiassale, Lagunes District, Ivory Coast	Tiassale	Lagunes District	Ivory Coast	5.89839	-4.82293	Africa/Abidjan
Ieper, Flanders, Belgium	Ieper	Flanders	Belgium	50.85114	2.88569	Europe/Brussels
Pindi Bhattian, Punjab, Pakistan	Pindi Bhattian	Punjab	Pakistan	31.89844	73.27339	Asia/Karachi
Dubrajpur, West Bengal, India	Dubrajpur	West Bengal	India	23.7902	87.37648	Asia/Kolkata
Panjakent, Sughd, Tajikistan	Panjakent	Sughd	Tajikistan	39.49524	67.60931	Asia/Dushanbe
La Asuncion, Nueva Esparta, Venezuela	La Asuncion	Nueva Esparta	Venezuela	11.03333	-63.86278	America/Caracas
Carini, Sicily, Italy	Carini	Sicily	Italy	38.1324	13.18274	Europe/Rome
Greven, North Rhine-Westphalia, Germany	Greven	North Rhine-Westphalia	Germany	52.09364	7.59396	Europe/Berlin
Eidelstedt, Hamburg, Germany	Eidelstedt	Hamburg	Germany	53.60697	9.90538	Europe/Berlin
Goryachevodskiy, Stavropol Kray, Russia	Goryachevodskiy	Stavropol Kray	Russia	44.02361	43.09222	Europe/Moscow
El Affroun, Blida, Algeria	El Affroun	Blida	Algeria	36.4701	2.62528	Africa/Algiers
Slavuta, Khmelnytskyi, Ukraine	Slavuta	Khmelnytskyi	Ukraine	50.29609	26.86613	Europe/Kyiv
Fayid, Ismailia, Egypt	Fayid	Ismailia	Egypt	30.31263	32.30935	Africa/Cairo
Samut Songkhram, Thailand	Samut Songkhram	Samut Songkhram	Thailand	13.41456	100.00264	Asia/Bangkok
Ciudad Melchor Muzquiz, Coahuila, Mexico	Ciudad Melchor Muzquiz	Coahuila	Mexico	27.87933	-101.51615	America/Monterrey
University City, Missouri, United States	University City	Missouri	United States	38.65588	-90.30928	America/Chicago
Downsview-Roding-CFB, Ontario, Canada	Downsview-Roding-CFB	Ontario	Canada	43.73329	-79.49049	America/Toronto
Jalalabad, Uttar Pradesh, India	Jalalabad	Uttar Pradesh	India	27.72625	79.65523	Asia/Kolkata
Helsingor, Capital Region, Denmark	Helsingor	Capital Region	Denmark	56.03606	12.6136	Europe/Copenhagen
Sabanagrande, Atlantico, Colombia	Sabanagrande	Atlantico	Colombia	10.79115	-74.76059	America/Bogota
Hoetting, Tyrol, Austria	Hoetting	Tyrol	Austria	47.26815	11.36868	Europe/Vienna
New Amsterdam, East Berbice-Corentyne, Guyana	New Amsterdam	East Berbice-Corentyne	Guyana	6.24793	-57.5171	America/Guyana
Lugazi, Central Region, Uganda	Lugazi	Central Region	Uganda	0.36788	32.9376	Africa/Kampala
Sanand, Gujarat, India	Sanand	Gujarat	India	22.99227	72.38177	Asia/Kolkata
Yecla, Murcia, Spain	Yecla	Murcia	Spain	38.61365	-1.11468	Europe/Madrid
Kodaikanal, Tamil Nadu, India	Kodaikanal	Tamil Nadu	India	10.23925	77.48932	Asia/Kolkata
Diriamba, Carazo Department, Nicaragua	Diriamba	Carazo Department	Nicaragua	11.85812	-86.23922	America/Managua
Romans-sur-Isere, Auvergne-Rhone-Alpes, France	Romans-sur-Isere	Auvergne-Rhone-Alpes	France	45.0496	5.06602	Europe/Paris
Usuki, Oita, Japan	Usuki	Oita	Japan	33.12342	131.80401	Asia/Tokyo
Xangongo, Cunene, Angola	Xangongo	Cunene	Angola	-16.7444	14.97494	Africa/Luanda
Bocoio, Benguela, Angola	Bocoio	Benguela	Angola	-12.47017	14.13688	Africa/Luanda
Bonn Hardtberg, North Rhine-Westphalia, Germany	Bonn Hardtberg	North Rhine-Westphalia	Germany	50.704	7.054	Europe/Berlin
Podaturpet, Tamil Nadu, India	Podaturpet	Tamil Nadu	India	13.28169	79.48538	Asia/Kolkata
Mohr, Fars, Iran	Mohr	Fars	Iran	27.5552	52.8836	Asia/Tehran
Gero, Gifu, Japan	Gero	Gifu	Japan	35.8	137.23333	Asia/Tokyo
Oke Ila, Ekiti State, Nigeria	Oke Ila	Ekiti State	Nigeria	7.95	4.98333	Africa/Lagos
Malakwal City, Punjab, Pakistan	Malakwal City	Punjab	Pakistan	32.55492	73.2122	Asia/Karachi
Oeiras, Lisbon, Portugal	Oeiras	Lisbon	Portugal	38.69105	-9.31085	Europe/Lisbon
Staraya Derevnya, St.-Petersburg, Russia	Staraya Derevnya	St.-Petersburg	Russia	59.98834	30.24296	Europe/Moscow
Arima, Borough of Arima, Trinidad and Tobago	Arima	Borough of Arima	Trinidad and Tobago	10.63737	-61.28228	America/Port_of_Spain
